split,image_name,label_name,objects,median_h_norm,priority_for_manual_review,bootstrap_base_invisible
valid,000333_000134_v8_div_balv2_0071__GS__MO_GS_T2-mov__t0-72_jpg.rf.8340382e1243bb4e5c0c4e4_2ac36f1b.jpg,000333_000134_v8_div_balv2_0071__GS__MO_GS_T2-mov__t0-72_jpg.rf.8340382e1243bb4e5c0c4e4_2ac36f1b.txt,2,0.245142,False,False
valid,000335_000136_v8_div_balv2_0096__SL__Screen_Recording_2026-02-07_at_15-02-11-mov__t55-5_7336ca23.jpg,000335_000136_v8_div_balv2_0096__SL__Screen_Recording_2026-02-07_at_15-02-11-mov__t55-5_7336ca23.txt,1,0.208588,False,False
valid,000336_000137_v8_div_balv2_0132__Videos__3wkVqupcMAk__0-mp4__t16-58_jpg.rf.943137d5295f_8fda3c8f.jpg,000336_000137_v8_div_balv2_0132__Videos__3wkVqupcMAk__0-mp4__t16-58_jpg.rf.943137d5295f_8fda3c8f.txt,0,0.0,False,False
valid,000337_000138_v8_div_balv2_0133__Videos__zW1bF2PsB0M__7-mp4__t4-19_jpg.rf.84da3ee831617_642b0991.jpg,000337_000138_v8_div_balv2_0133__Videos__zW1bF2PsB0M__7-mp4__t4-19_jpg.rf.84da3ee831617_642b0991.txt,2,0.20251,False,False
valid,000338_000139_v8_div_balv2_0134__Videos__3wkVqupcMAk__0-mp4__t25-87_jpg.rf.e3471acde33f_72c4c845.jpg,000338_000139_v8_div_balv2_0134__Videos__3wkVqupcMAk__0-mp4__t25-87_jpg.rf.e3471acde33f_72c4c845.txt,0,0.0,False,False
valid,000339_000140_v8_div_balv2_0136__Videos__37HtpPpdvp0__0-mp4__t21-01_jpg.rf.64b1ee43fbca_77050018.jpg,000339_000140_v8_div_balv2_0136__Videos__37HtpPpdvp0__0-mp4__t21-01_jpg.rf.64b1ee43fbca_77050018.txt,1,0.41811,False,False
valid,000340_000141_v8_div_balv2_0142__Videos__5UHRvqx1iuQ__0-mp4__t0-63_jpg.rf.562f61de353cb_2f6dc9f7.jpg,000340_000141_v8_div_balv2_0142__Videos__5UHRvqx1iuQ__0-mp4__t0-63_jpg.rf.562f61de353cb_2f6dc9f7.txt,1,0.268519,False,False
valid,000341_000142_v8_div_balv2_0144__Videos__5UHRvqx1iuQ__0-mp4__t4-19_jpg.rf.7cc0a586ee907_803db94c.jpg,000341_000142_v8_div_balv2_0144__Videos__5UHRvqx1iuQ__0-mp4__t4-19_jpg.rf.7cc0a586ee907_803db94c.txt,1,0.743827,False,False
valid,000342_000143_v8_div_balv2_0153__Videos__FW1S3VAKui8__0-mp4__t13-41_jpg.rf.9486e2993749_f4d9bbec.jpg,000342_000143_v8_div_balv2_0153__Videos__FW1S3VAKui8__0-mp4__t13-41_jpg.rf.9486e2993749_f4d9bbec.txt,1,0.204742,False,False
valid,000343_000144_v8_div_balv2_0163__Videos__LjXeTB3Wl10__0-mp4__t27-54_jpg.rf.1234b8593c9b_6b9dd19e.jpg,000343_000144_v8_div_balv2_0163__Videos__LjXeTB3Wl10__0-mp4__t27-54_jpg.rf.1234b8593c9b_6b9dd19e.txt,0,0.0,False,False
valid,000344_000145_v8_div_balv2_0175__Videos__zW1bF2PsB0M__8-mp4__t6-13_jpg.rf.32f98f8b436e2_69620f4d.jpg,000344_000145_v8_div_balv2_0175__Videos__zW1bF2PsB0M__8-mp4__t6-13_jpg.rf.32f98f8b436e2_69620f4d.txt,4,0.184323,False,False
valid,000345_000146_v8_div_balv2_0182__Videos__nq2qj0fhYjc__0-mp4__t12-88_jpg.rf.e9fd558819c4_80faa5a3.jpg,000345_000146_v8_div_balv2_0182__Videos__nq2qj0fhYjc__0-mp4__t12-88_jpg.rf.e9fd558819c4_80faa5a3.txt,0,0.0,False,False
valid,000346_000147_v8_div_balv2_0218__Videos__uLW74013Wp0__17-mp4__t7-96_jpg.rf.14340d287fe6_909c0236.jpg,000346_000147_v8_div_balv2_0218__Videos__uLW74013Wp0__17-mp4__t7-96_jpg.rf.14340d287fe6_909c0236.txt,2,0.884778,False,False
valid,000347_000148_v8_div_balv2_0226__Videos__5UHRvqx1iuQ__3-mp4__t2-65_jpg.rf.0d9a74e5535a9_c256db9a.jpg,000347_000148_v8_div_balv2_0226__Videos__5UHRvqx1iuQ__3-mp4__t2-65_jpg.rf.0d9a74e5535a9_c256db9a.txt,2,0.441766,False,False
valid,000348_000149_v8_div_balv2_0247__Videos__SVYdH614G_M__2-mp4__t6-01_jpg.rf.e35b78dffede3_c4728a15.jpg,000348_000149_v8_div_balv2_0247__Videos__SVYdH614G_M__2-mp4__t6-01_jpg.rf.e35b78dffede3_c4728a15.txt,0,0.0,False,False
valid,000349_000150_v8_div_balv2_0249__Videos__he3w2n9WvrI__17-mp4__t0-27_jpg.rf.1c1f32fe431d_5d002820.jpg,000349_000150_v8_div_balv2_0249__Videos__he3w2n9WvrI__17-mp4__t0-27_jpg.rf.1c1f32fe431d_5d002820.txt,1,0.958068,False,False
valid,000350_000151_v8_div_balv2_0251__Videos__uLW74013Wp0__12-mp4__t7-53_jpg.rf.9520f61aaf2c_10cc0261.jpg,000350_000151_v8_div_balv2_0251__Videos__uLW74013Wp0__12-mp4__t7-53_jpg.rf.9520f61aaf2c_10cc0261.txt,3,0.907407,False,False
valid,000352_000216_dpFlXMvvZ9E_1_dpFlXMvvZ9E_1_00003_png.rf.baada9f149a0363960490a3667fa62c6_9b395074.jpg,000352_000216_dpFlXMvvZ9E_1_dpFlXMvvZ9E_1_00003_png.rf.baada9f149a0363960490a3667fa62c6_9b395074.txt,0,0.0,False,False
valid,000353_000217_unseen_2907_SL_frame0099_jpg.rf.eff1e5683f7e045925c4f6d441603851_8125703f_8125703f.jpg,000353_000217_unseen_2907_SL_frame0099_jpg.rf.eff1e5683f7e045925c4f6d441603851_8125703f_8125703f.txt,13,0.256646,False,False
valid,000354_000218_unseen_2907_SL_frame0165_jpg.rf.2514a8978154d344b5dc6de8ccd8b393_61faf309_61faf309.jpg,000354_000218_unseen_2907_SL_frame0165_jpg.rf.2514a8978154d344b5dc6de8ccd8b393_61faf309_61faf309.txt,14,0.255552,False,False
valid,000355_000219_unseen_2907_SL_frame0198_jpg.rf.6db155cefa71ce7fbccd859c63488132_e1af983e_e1af983e.jpg,000355_000219_unseen_2907_SL_frame0198_jpg.rf.6db155cefa71ce7fbccd859c63488132_e1af983e_e1af983e.txt,11,0.315083,False,False
valid,000356_000220_unseen_2907_SL_frame0561_jpg.rf.8c94eb8e6374f68a12c1fcd59ae6cc4a_27c40b56_27c40b56.jpg,000356_000220_unseen_2907_SL_frame0561_jpg.rf.8c94eb8e6374f68a12c1fcd59ae6cc4a_27c40b56_27c40b56.txt,6,0.161615,False,False
valid,000357_000221_unseen_2907_SL_frame0726_jpg.rf.eaaad4e1038341c9034ec45bd72dcd0c_faf1771b_faf1771b.jpg,000357_000221_unseen_2907_SL_frame0726_jpg.rf.eaaad4e1038341c9034ec45bd72dcd0c_faf1771b_faf1771b.txt,4,0.266563,False,False
valid,000358_000222_unseen_2909_SL_frame0000_jpg.rf.9f5dbd63f7739f9d2283bef6674a8ce9_238fd8c1_238fd8c1.jpg,000358_000222_unseen_2909_SL_frame0000_jpg.rf.9f5dbd63f7739f9d2283bef6674a8ce9_238fd8c1_238fd8c1.txt,23,0.159937,False,False
valid,000359_000223_unseen_2909_SL_frame0792_jpg.rf.ccedb457da89e06b5f1be4f5d339e4f7_39826ede_39826ede.jpg,000359_000223_unseen_2909_SL_frame0792_jpg.rf.ccedb457da89e06b5f1be4f5d339e4f7_39826ede_39826ede.txt,6,0.265979,False,False
valid,000360_000224_unseen_2909_SL_frame0900_jpg.rf.d87e71f11d4e502e4ef80c4d1e1d9754_ef08eb06_ef08eb06.jpg,000360_000224_unseen_2909_SL_frame0900_jpg.rf.d87e71f11d4e502e4ef80c4d1e1d9754_ef08eb06_ef08eb06.txt,7,0.244396,False,False
valid,000361_000225_unseen_2911_SL_frame0093_jpg.rf.79bc843d6fdaaaf43db49e95c84ee1f4_edff3873_edff3873.jpg,000361_000225_unseen_2911_SL_frame0093_jpg.rf.79bc843d6fdaaaf43db49e95c84ee1f4_edff3873_edff3873.txt,20,0.17901,False,False
valid,000362_000226_unseen_2911_SL_frame0341_jpg.rf.d306c87af6d3b48fa34f2918272b1716_bceb5ded_bceb5ded.jpg,000362_000226_unseen_2911_SL_frame0341_jpg.rf.d306c87af6d3b48fa34f2918272b1716_bceb5ded_bceb5ded.txt,24,0.182521,False,False
valid,000365_000229_unseen_2911_SL_frame0713_jpg.rf.4809eef52469b347ef9572ce5f714922_0830598b_0830598b.jpg,000365_000229_unseen_2911_SL_frame0713_jpg.rf.4809eef52469b347ef9572ce5f714922_0830598b_0830598b.txt,3,0.29325,False,False
valid,000366_000230_unseen_2911_SL_frame0775_jpg.rf.8edfb72337123bb99da0beb67fc3ab96_fb067bee_fb067bee.jpg,000366_000230_unseen_2911_SL_frame0775_jpg.rf.8edfb72337123bb99da0beb67fc3ab96_fb067bee_fb067bee.txt,5,0.303667,False,False
valid,000367_000367_5UHRvqx1iuQ_10_5UHRvqx1iuQ_10_00001_png.rf.51b78326fbf8b650f4143b6811f545_a1797011.jpg,000367_000367_5UHRvqx1iuQ_10_5UHRvqx1iuQ_10_00001_png.rf.51b78326fbf8b650f4143b6811f545_a1797011.txt,7,0.484259,False,False
valid,000368_000368_5UHRvqx1iuQ_1_5UHRvqx1iuQ_1_00009_png.rf.4092b3cb10eed69dd23839c704207712_dd64919d.jpg,000368_000368_5UHRvqx1iuQ_1_5UHRvqx1iuQ_1_00009_png.rf.4092b3cb10eed69dd23839c704207712_dd64919d.txt,6,0.625463,False,False
valid,000370_000370_5UHRvqx1iuQ_6_5UHRvqx1iuQ_6_00000_png.rf.d4613fe1addd692d818f91b537eb2bfb_664f3cc7.jpg,000370_000370_5UHRvqx1iuQ_6_5UHRvqx1iuQ_6_00000_png.rf.d4613fe1addd692d818f91b537eb2bfb_664f3cc7.txt,1,0.359259,False,False
valid,000371_000371_5UHRvqx1iuQ_7_5UHRvqx1iuQ_7_00000_png.rf.9e4b45d0dfe2945037e67d97e86773af_babe81bd.jpg,000371_000371_5UHRvqx1iuQ_7_5UHRvqx1iuQ_7_00000_png.rf.9e4b45d0dfe2945037e67d97e86773af_babe81bd.txt,9,0.500926,False,False
valid,000372_000372_FW1S3VAKui8_0_FW1S3VAKui8_0_00005_png.rf.855ae5091b9a6955ee37e1b1c47a8e36_f8a1349f.jpg,000372_000372_FW1S3VAKui8_0_FW1S3VAKui8_0_00005_png.rf.855ae5091b9a6955ee37e1b1c47a8e36_f8a1349f.txt,1,0.218056,False,False
valid,000373_000373_FW1S3VAKui8_0_FW1S3VAKui8_0_00015_png.rf.8d71d0103a856a60fb6c8e2fdc2739d9_7d795ffc.jpg,000373_000373_FW1S3VAKui8_0_FW1S3VAKui8_0_00015_png.rf.8d71d0103a856a60fb6c8e2fdc2739d9_7d795ffc.txt,1,0.504167,False,False
valid,000374_000374_FW1S3VAKui8_0_FW1S3VAKui8_0_00025_png.rf.5d88dcc6139124fac458b12fb904aaa1_b0e481a8.jpg,000374_000374_FW1S3VAKui8_0_FW1S3VAKui8_0_00025_png.rf.5d88dcc6139124fac458b12fb904aaa1_b0e481a8.txt,1,0.156944,False,False
valid,000376_000376_GS__Lucas-GS-T2__frame_0072_jpg.rf.c2ac831362df09c7175ff3c7e1dc6b06_23aa0_23aa091e.jpg,000376_000376_GS__Lucas-GS-T2__frame_0072_jpg.rf.c2ac831362df09c7175ff3c7e1dc6b06_23aa0_23aa091e.txt,2,0.617969,False,False
valid,000377_000377_GS__MO-GS-R3__frame_0018_jpg.rf.9553444d9ffd530b48b9acd995ca9343_1dfecf5c_1dfecf5c.jpg,000377_000377_GS__MO-GS-R3__frame_0018_jpg.rf.9553444d9ffd530b48b9acd995ca9343_1dfecf5c_1dfecf5c.txt,2,0.201562,False,False
valid,000378_000378_GS__MO-GS-R__frame_0019_jpg.rf.93ea866ae7d0887c7d9d022ee92aaf41_62965578_62965578.jpg,000378_000378_GS__MO-GS-R__frame_0019_jpg.rf.93ea866ae7d0887c7d9d022ee92aaf41_62965578_62965578.txt,4,0.173047,False,False
valid,000379_000379_GS__MO-GS-R__frame_0078_jpg.rf.dc6be21dcce71d2ef95fabe5f199c6a4_a9706163_a9706163.jpg,000379_000379_GS__MO-GS-R__frame_0078_jpg.rf.dc6be21dcce71d2ef95fabe5f199c6a4_a9706163_a9706163.txt,8,0.205859,False,False
valid,000380_000380_GS__MO-GS-T3__frame_0058_jpg.rf.398d62b29e0a06214e7b58f9a274f659_d29c0b6c_d29c0b6c.jpg,000380_000380_GS__MO-GS-T3__frame_0058_jpg.rf.398d62b29e0a06214e7b58f9a274f659_d29c0b6c_d29c0b6c.txt,4,0.282813,False,False
valid,000381_000381_GS__MO-GS-T__frame_0093_jpg.rf.48a57b2cafa808ba7898cbe1023c195d_835fbb22_835fbb22.jpg,000381_000381_GS__MO-GS-T__frame_0093_jpg.rf.48a57b2cafa808ba7898cbe1023c195d_835fbb22_835fbb22.txt,4,0.323437,False,False
valid,000382_000382_GS__MO-GS-T__frame_0103_jpg.rf.5f6b906dbac1f19db02e7bc0d0eb2da4_18456052_18456052.jpg,000382_000382_GS__MO-GS-T__frame_0103_jpg.rf.5f6b906dbac1f19db02e7bc0d0eb2da4_18456052_18456052.txt,2,0.352734,False,False
valid,000383_000383_GS__Mikaela-Shifferin-GS-racing__frame_0090_jpg.rf.37487e12e5892675fec2ed_be4f89c6.jpg,000383_000383_GS__Mikaela-Shifferin-GS-racing__frame_0090_jpg.rf.37487e12e5892675fec2ed_be4f89c6.txt,2,0.617969,False,False
valid,000384_000384_NrWcP1s3QC0_5_NrWcP1s3QC0_5_00001_png.rf.453295e5112dc788a259e1b638665f5e_9fb9c97c.jpg,000384_000384_NrWcP1s3QC0_5_NrWcP1s3QC0_5_00001_png.rf.453295e5112dc788a259e1b638665f5e_9fb9c97c.txt,1,0.359259,False,False
valid,000385_000385_SL__MS-SL-R__frame_0040_jpg.rf.55c86913648c961ed5fe6164b2cef5c3_e3f6e610_e3f6e610.jpg,000385_000385_SL__MS-SL-R__frame_0040_jpg.rf.55c86913648c961ed5fe6164b2cef5c3_e3f6e610_e3f6e610.txt,1,0.746094,False,False
valid,000386_000386_SL__MS-SL__frame_0000_jpg.rf.b065ff0341a009e4fda056c4c7a6f403_82095ec8_82095ec8.jpg,000386_000386_SL__MS-SL__frame_0000_jpg.rf.b065ff0341a009e4fda056c4c7a6f403_82095ec8_82095ec8.txt,2,0.446094,False,False
valid,000387_000387_SL__MS-SL__frame_0009_jpg.rf.128bc1be7c3e782d71f3143fae294439_2eb01512_2eb01512.jpg,000387_000387_SL__MS-SL__frame_0009_jpg.rf.128bc1be7c3e782d71f3143fae294439_2eb01512_2eb01512.txt,1,0.517188,False,False
valid,000388_000388_SL__MS-SL__frame_0058_jpg.rf.ff84f3ace520ba396eac4f6f524893f1_f1b83c8d_f1b83c8d.jpg,000388_000388_SL__MS-SL__frame_0058_jpg.rf.ff84f3ace520ba396eac4f6f524893f1_f1b83c8d_f1b83c8d.txt,1,0.635938,False,False
valid,000389_000389_SL__Mikaela-Shifferin-Slolom-training__frame_0000_jpg.rf.67df5c3c3cb77925_e3c33fbe.jpg,000389_000389_SL__Mikaela-Shifferin-Slolom-training__frame_0000_jpg.rf.67df5c3c3cb77925_e3c33fbe.txt,19,0.16875,False,False
valid,000390_000390_SL__Mikaela-Shifferin-Slolom-training__frame_0074_jpg.rf.adb3e03968619512_d4240b00.jpg,000390_000390_SL__Mikaela-Shifferin-Slolom-training__frame_0074_jpg.rf.adb3e03968619512_d4240b00.txt,23,0.267188,False,False
valid,000391_000391_SL__Mikaela-Shifferin-Slolom2__frame_0007_jpg.rf.53998ab52d3064155c31efc5_f2141588.jpg,000391_000391_SL__Mikaela-Shifferin-Slolom2__frame_0007_jpg.rf.53998ab52d3064155c31efc5_f2141588.txt,7,0.327344,False,False
valid,000392_000392_SL__Mikaela-Shifferin-Slolom2__frame_0014_jpg.rf.52fcf78aaabbcf0a50d3c02d_055fbfb8.jpg,000392_000392_SL__Mikaela-Shifferin-Slolom2__frame_0014_jpg.rf.52fcf78aaabbcf0a50d3c02d_055fbfb8.txt,6,0.405469,False,False
valid,000393_000393_SL__Mikaela-Shifferin-Slolom2__frame_0025_jpg.rf.106d8b2e41dfbc812b88b370_bcf6606c.jpg,000393_000393_SL__Mikaela-Shifferin-Slolom2__frame_0025_jpg.rf.106d8b2e41dfbc812b88b370_bcf6606c.txt,14,0.303125,False,False
valid,000394_000394_SL__Mikaela-Shifferin-Slolom2__frame_0032_jpg.rf.10de23fd54ff7d082ade6a09_0b688082.jpg,000394_000394_SL__Mikaela-Shifferin-Slolom2__frame_0032_jpg.rf.10de23fd54ff7d082ade6a09_0b688082.txt,7,0.403125,False,False
valid,000395_000395_SL__Mikaela-Shifferin-Slolom2__frame_0036_jpg.rf.a50808f47294d1e92dbc2cbc_ea615881.jpg,000395_000395_SL__Mikaela-Shifferin-Slolom2__frame_0036_jpg.rf.a50808f47294d1e92dbc2cbc_ea615881.txt,3,0.566406,False,False
valid,000396_000396_SL__Mikaela-Shifferin-Slolom2__frame_0056_jpg.rf.263119de1757430fff2da408_d4374a51.jpg,000396_000396_SL__Mikaela-Shifferin-Slolom2__frame_0056_jpg.rf.263119de1757430fff2da408_d4374a51.txt,4,0.657031,False,False
valid,000397_000397_dpFlXMvvZ9E_0_dpFlXMvvZ9E_0_00002_png.rf.9911bb175b8ac8ef1e1a084566f3a6d4_796c1315.jpg,000397_000397_dpFlXMvvZ9E_0_dpFlXMvvZ9E_0_00002_png.rf.9911bb175b8ac8ef1e1a084566f3a6d4_796c1315.txt,1,0.277778,False,False
valid,000398_000398_he3w2n9WvrI_15_he3w2n9WvrI_15_00025_png.rf.3fb67faf4bad1184078db3fe09092d_789d3afd.jpg,000398_000398_he3w2n9WvrI_15_he3w2n9WvrI_15_00025_png.rf.3fb67faf4bad1184078db3fe09092d_789d3afd.txt,1,0.389815,False,False
valid,000399_000399_he3w2n9WvrI_5_he3w2n9WvrI_5_00008_png.rf.9a5f4ce18edc607533b86c5546267a16_717d70aa.jpg,000399_000399_he3w2n9WvrI_5_he3w2n9WvrI_5_00008_png.rf.9a5f4ce18edc607533b86c5546267a16_717d70aa.txt,6,0.396296,False,False
valid,000400_000400_he3w2n9WvrI_6_he3w2n9WvrI_6_00014_png.rf.6c4f72a00b28274ced5a504aa0aa3585_92801200.jpg,000400_000400_he3w2n9WvrI_6_he3w2n9WvrI_6_00014_png.rf.6c4f72a00b28274ced5a504aa0aa3585_92801200.txt,1,0.682407,False,False
valid,000402_000402_oKQFABiOTw8_3_oKQFABiOTw8_3_00002_png.rf.01ae5521969ede25e645e36d42053c64_a7979ce7.jpg,000402_000402_oKQFABiOTw8_3_oKQFABiOTw8_3_00002_png.rf.01ae5521969ede25e645e36d42053c64_a7979ce7.txt,5,0.512963,False,False
valid,000403_000403_uLW74013Wp0_14_uLW74013Wp0_14_00006_png.rf.cc55d83a5a99fe45d0178685802aab_356be6b2.jpg,000403_000403_uLW74013Wp0_14_uLW74013Wp0_14_00006_png.rf.cc55d83a5a99fe45d0178685802aab_356be6b2.txt,2,0.414352,False,False
valid,000404_000404_uLW74013Wp0_15_uLW74013Wp0_15_00008_png.rf.955068249cb7e837f2977f06e91984_b16b1f6e.jpg,000404_000404_uLW74013Wp0_15_uLW74013Wp0_15_00008_png.rf.955068249cb7e837f2977f06e91984_b16b1f6e.txt,3,0.568519,False,False
