sha1,source_image,source_label,dest_image,dest_label,box_count
1c4740a6f08cb25dc7d27a8fd2743515d1d52d59,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000255_000301_SL__MS-SL__frame_0016_jpg.rf.10e9818cda47deb60e481056de0154b0_1c4740a6_1c4740a6.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000255_000301_SL__MS-SL__frame_0016_jpg.rf.10e9818cda47deb60e481056de0154b0_1c4740a6_1c4740a6.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000255_000301_SL__MS-SL__frame_0016_jpg.rf.10e9818cda47deb60e481056de0154b0_1c4740a6_1c4740a6.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000255_000301_SL__MS-SL__frame_0016_jpg.rf.10e9818cda47deb60e481056de0154b0_1c4740a6_1c4740a6.txt,1
1c79f6b0797114132066deabaeb3b2d6e66b59e8,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000293_000339_he3w2n9WvrI_13_he3w2n9WvrI_13_00001_png.rf.95e5835f12e3f3129d3e981015fd0b_1c79f6b0.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000293_000339_he3w2n9WvrI_13_he3w2n9WvrI_13_00001_png.rf.95e5835f12e3f3129d3e981015fd0b_1c79f6b0.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000293_000339_he3w2n9WvrI_13_he3w2n9WvrI_13_00001_png.rf.95e5835f12e3f3129d3e981015fd0b_1c79f6b0.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000293_000339_he3w2n9WvrI_13_he3w2n9WvrI_13_00001_png.rf.95e5835f12e3f3129d3e981015fd0b_1c79f6b0.txt,1
1fcb84c20ce5ef85bc2c886a5f6cb0fe4a9b22af,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000210_000256_GS__Lucas-GS-T2__frame_0109_jpg.rf.3c8bc2c0c446f7942fe0142da5564ed2_1fcb8_1fcb84c2.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000210_000256_GS__Lucas-GS-T2__frame_0109_jpg.rf.3c8bc2c0c446f7942fe0142da5564ed2_1fcb8_1fcb84c2.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000210_000256_GS__Lucas-GS-T2__frame_0109_jpg.rf.3c8bc2c0c446f7942fe0142da5564ed2_1fcb8_1fcb84c2.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000210_000256_GS__Lucas-GS-T2__frame_0109_jpg.rf.3c8bc2c0c446f7942fe0142da5564ed2_1fcb8_1fcb84c2.txt,4
20222a9b355fc7e195927659ee0f034d3b67e21b,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000214_000260_GS__Lucas-GS-T3__frame_0043_jpg.rf.f678209668b88d18a231ce086ca9038a_20222_20222a9b.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000214_000260_GS__Lucas-GS-T3__frame_0043_jpg.rf.f678209668b88d18a231ce086ca9038a_20222_20222a9b.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000214_000260_GS__Lucas-GS-T3__frame_0043_jpg.rf.f678209668b88d18a231ce086ca9038a_20222_20222a9b.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000214_000260_GS__Lucas-GS-T3__frame_0043_jpg.rf.f678209668b88d18a231ce086ca9038a_20222_20222a9b.txt,6
202b25aa1ba5856e7d641a0afb9eaffe279d0a49,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000196_000211_unseen_2911_SL_frame0682_jpg.rf.e5fe5911d7542c81245d3cd5b8689500_202b25aa_202b25aa.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000196_000211_unseen_2911_SL_frame0682_jpg.rf.e5fe5911d7542c81245d3cd5b8689500_202b25aa_202b25aa.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000196_000211_unseen_2911_SL_frame0682_jpg.rf.e5fe5911d7542c81245d3cd5b8689500_202b25aa_202b25aa.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000196_000211_unseen_2911_SL_frame0682_jpg.rf.e5fe5911d7542c81245d3cd5b8689500_202b25aa_202b25aa.txt,3
202bde1f94847372de312f414c4bd442490193eb,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000217_000263_GS__MO-GS-R3__frame_0118_jpg.rf.da024e386a77dbcede00adce5395d65e_202bde1f_202bde1f.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000217_000263_GS__MO-GS-R3__frame_0118_jpg.rf.da024e386a77dbcede00adce5395d65e_202bde1f_202bde1f.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000217_000263_GS__MO-GS-R3__frame_0118_jpg.rf.da024e386a77dbcede00adce5395d65e_202bde1f_202bde1f.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000217_000263_GS__MO-GS-R3__frame_0118_jpg.rf.da024e386a77dbcede00adce5395d65e_202bde1f_202bde1f.txt,16
203186e7e08abd9bb37b1b3a7916684443851867,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000160_000175_unseen_2907_SL_frame0792_jpg.rf.4d2858cb0e357f7922483dfae3a6e330_203186e7_203186e7.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000160_000175_unseen_2907_SL_frame0792_jpg.rf.4d2858cb0e357f7922483dfae3a6e330_203186e7_203186e7.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000160_000175_unseen_2907_SL_frame0792_jpg.rf.4d2858cb0e357f7922483dfae3a6e330_203186e7_203186e7.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000160_000175_unseen_2907_SL_frame0792_jpg.rf.4d2858cb0e357f7922483dfae3a6e330_203186e7_203186e7.txt,3
20a24ec202b4ef3dd52a0e02cf5f330131d3054f,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000227_000273_GS__MO-GS-T3__frame_0018_jpg.rf.d7383db95a4b5bbf4ece8ed6cfec8f98_20a24ec2_20a24ec2.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000227_000273_GS__MO-GS-T3__frame_0018_jpg.rf.d7383db95a4b5bbf4ece8ed6cfec8f98_20a24ec2_20a24ec2.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000227_000273_GS__MO-GS-T3__frame_0018_jpg.rf.d7383db95a4b5bbf4ece8ed6cfec8f98_20a24ec2_20a24ec2.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000227_000273_GS__MO-GS-T3__frame_0018_jpg.rf.d7383db95a4b5bbf4ece8ed6cfec8f98_20a24ec2_20a24ec2.txt,2
2199104eb12b47cdc4f04d05aac31c40a2e9e44d,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000170_000185_unseen_2909_SL_frame0324_jpg.rf.47c91dbcd608c04658bcc0fbad72781c_2199104e_2199104e.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000170_000185_unseen_2909_SL_frame0324_jpg.rf.47c91dbcd608c04658bcc0fbad72781c_2199104e_2199104e.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000170_000185_unseen_2909_SL_frame0324_jpg.rf.47c91dbcd608c04658bcc0fbad72781c_2199104e_2199104e.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000170_000185_unseen_2909_SL_frame0324_jpg.rf.47c91dbcd608c04658bcc0fbad72781c_2199104e_2199104e.txt,17
238cc894e6029511fbf9d1108fb3cd467798f2bd,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000224_000270_GS__MO-GS-R__frame_0099_jpg.rf.f28407a626707de2eb0c4dd029fd8b12_238cc894_238cc894.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000224_000270_GS__MO-GS-R__frame_0099_jpg.rf.f28407a626707de2eb0c4dd029fd8b12_238cc894_238cc894.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000224_000270_GS__MO-GS-R__frame_0099_jpg.rf.f28407a626707de2eb0c4dd029fd8b12_238cc894_238cc894.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000224_000270_GS__MO-GS-R__frame_0099_jpg.rf.f28407a626707de2eb0c4dd029fd8b12_238cc894_238cc894.txt,2
245edb3e298ccb6b430eea3b3b836974d439b585,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000288_000334_SL__Mikaela-Shifferin-Slolom2__frame_0051_jpg.rf.6bb94027085fd43360972dd6_245edb3e.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000288_000334_SL__Mikaela-Shifferin-Slolom2__frame_0051_jpg.rf.6bb94027085fd43360972dd6_245edb3e.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000288_000334_SL__Mikaela-Shifferin-Slolom2__frame_0051_jpg.rf.6bb94027085fd43360972dd6_245edb3e.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000288_000334_SL__Mikaela-Shifferin-Slolom2__frame_0051_jpg.rf.6bb94027085fd43360972dd6_245edb3e.txt,15
2465c1a4e92295cbffa4087724e9bbf20a3c7d76,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000148_000163_unseen_2907_SL_frame0297_jpg.rf.2320563b046aa080562a2b6ab5d2993b_2465c1a4_2465c1a4.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000148_000163_unseen_2907_SL_frame0297_jpg.rf.2320563b046aa080562a2b6ab5d2993b_2465c1a4_2465c1a4.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000148_000163_unseen_2907_SL_frame0297_jpg.rf.2320563b046aa080562a2b6ab5d2993b_2465c1a4_2465c1a4.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000148_000163_unseen_2907_SL_frame0297_jpg.rf.2320563b046aa080562a2b6ab5d2993b_2465c1a4_2465c1a4.txt,12
24b7e64a634b666eb09161907730e9048efb6895,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000169_000184_unseen_2909_SL_frame0288_jpg.rf.157b1606a16ebfb3862678a62f73efc6_24b7e64a_24b7e64a.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000169_000184_unseen_2909_SL_frame0288_jpg.rf.157b1606a16ebfb3862678a62f73efc6_24b7e64a_24b7e64a.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000169_000184_unseen_2909_SL_frame0288_jpg.rf.157b1606a16ebfb3862678a62f73efc6_24b7e64a_24b7e64a.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000169_000184_unseen_2909_SL_frame0288_jpg.rf.157b1606a16ebfb3862678a62f73efc6_24b7e64a_24b7e64a.txt,27
253d26ac3d05d0aab88dd1975551994345784ec2,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000115_000091_v8_div_balv2_0202__Videos__uLW74013Wp0__4-mp4__t11-03_jpg.rf.524e47b9dd3c_253d26ac.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000115_000091_v8_div_balv2_0202__Videos__uLW74013Wp0__4-mp4__t11-03_jpg.rf.524e47b9dd3c_253d26ac.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000115_000091_v8_div_balv2_0202__Videos__uLW74013Wp0__4-mp4__t11-03_jpg.rf.524e47b9dd3c_253d26ac.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000115_000091_v8_div_balv2_0202__Videos__uLW74013Wp0__4-mp4__t11-03_jpg.rf.524e47b9dd3c_253d26ac.txt,2
25831cc624cb5acf9d128f119c3a5af57ffd2bf2,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000153_000168_unseen_2907_SL_frame0462_jpg.rf.423114820102245c6a3045cb88c3e778_25831cc6_25831cc6.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000153_000168_unseen_2907_SL_frame0462_jpg.rf.423114820102245c6a3045cb88c3e778_25831cc6_25831cc6.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000153_000168_unseen_2907_SL_frame0462_jpg.rf.423114820102245c6a3045cb88c3e778_25831cc6_25831cc6.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000153_000168_unseen_2907_SL_frame0462_jpg.rf.423114820102245c6a3045cb88c3e778_25831cc6_25831cc6.txt,6
25e0bb38848db856f2cad668d1f287fa18923463,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000203_000249_3wkVqupcMAk_0_3wkVqupcMAk_0_00003_png.rf.943a3f7cc0ed04d6295eecccefeb43be_25e0bb38.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000203_000249_3wkVqupcMAk_0_3wkVqupcMAk_0_00003_png.rf.943a3f7cc0ed04d6295eecccefeb43be_25e0bb38.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000203_000249_3wkVqupcMAk_0_3wkVqupcMAk_0_00003_png.rf.943a3f7cc0ed04d6295eecccefeb43be_25e0bb38.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000203_000249_3wkVqupcMAk_0_3wkVqupcMAk_0_00003_png.rf.943a3f7cc0ed04d6295eecccefeb43be_25e0bb38.txt,2
266d7fb80600b3a010930a3e9a7c5e638286d41e,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000244_000290_NrWcP1s3QC0_0_NrWcP1s3QC0_0_00001_png.rf.dcb739ded6da932e5f062bc40e163efc_266d7fb8.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000244_000290_NrWcP1s3QC0_0_NrWcP1s3QC0_0_00001_png.rf.dcb739ded6da932e5f062bc40e163efc_266d7fb8.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000244_000290_NrWcP1s3QC0_0_NrWcP1s3QC0_0_00001_png.rf.dcb739ded6da932e5f062bc40e163efc_266d7fb8.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000244_000290_NrWcP1s3QC0_0_NrWcP1s3QC0_0_00001_png.rf.dcb739ded6da932e5f062bc40e163efc_266d7fb8.txt,3
26d9abf2ddbc5db5332a01b6555efeb958784c60,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000159_000174_unseen_2907_SL_frame0759_jpg.rf.73f30bad0c5050faf93c90d1d2a2cb3f_26d9abf2_26d9abf2.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000159_000174_unseen_2907_SL_frame0759_jpg.rf.73f30bad0c5050faf93c90d1d2a2cb3f_26d9abf2_26d9abf2.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000159_000174_unseen_2907_SL_frame0759_jpg.rf.73f30bad0c5050faf93c90d1d2a2cb3f_26d9abf2_26d9abf2.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000159_000174_unseen_2907_SL_frame0759_jpg.rf.73f30bad0c5050faf93c90d1d2a2cb3f_26d9abf2_26d9abf2.txt,2
26f2b6f119cfad35c0b481fbf1f9c22d7a2335bf,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000111_000087_v8_div_balv2_0194__Videos__he3w2n9WvrI__17-mp4__t7-39_jpg.rf.56518cd3fc6d_26f2b6f1.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000111_000087_v8_div_balv2_0194__Videos__he3w2n9WvrI__17-mp4__t7-39_jpg.rf.56518cd3fc6d_26f2b6f1.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000111_000087_v8_div_balv2_0194__Videos__he3w2n9WvrI__17-mp4__t7-39_jpg.rf.56518cd3fc6d_26f2b6f1.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000111_000087_v8_div_balv2_0194__Videos__he3w2n9WvrI__17-mp4__t7-39_jpg.rf.56518cd3fc6d_26f2b6f1.txt,4
28b851b73859ab92e12a558fb899204ff0330f7a,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000285_000331_SL__Mikaela-Shifferin-Slolom2__frame_0028_jpg.rf.b6ab13847908805c028a2f96_28b851b7.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000285_000331_SL__Mikaela-Shifferin-Slolom2__frame_0028_jpg.rf.b6ab13847908805c028a2f96_28b851b7.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000285_000331_SL__Mikaela-Shifferin-Slolom2__frame_0028_jpg.rf.b6ab13847908805c028a2f96_28b851b7.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000285_000331_SL__Mikaela-Shifferin-Slolom2__frame_0028_jpg.rf.b6ab13847908805c028a2f96_28b851b7.txt,8
